genome_id,genome_name,antibiotic,resistant_phenotype,label,organism
72407.1102,Klebsiella pneumoniae subsp. pneumoniae strain DG6658,imipenem,resistant,1,Klebsiella pneumoniae
72407.2208,Klebsiella pneumoniae subsp. pneumoniae JBAGAAD-19-0142,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.1742,Klebsiella pneumoniae subsp. pneumoniae DD02162,tetracycline,resistant,1,Klebsiella pneumoniae
72407.1028,Klebsiella pneumoniae subsp. pneumoniae strain 1737/2713,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.928,Klebsiella pneumoniae subsp. pneumoniae strain 1624/2578,imipenem,susceptible,0,Klebsiella pneumoniae
72407.1270,Klebsiella pneumoniae subsp. pneumoniae strain 49,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2679,Klebsiella pneumoniae subsp. pneumoniae JBCIACE-19-0077,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2049,Klebsiella pneumoniae subsp. pneumoniae DD01665,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2655,Klebsiella pneumoniae subsp. pneumoniae JBCIACA-19-0257,gentamicin,resistant,1,Klebsiella pneumoniae
72407.1740,Klebsiella pneumoniae subsp. pneumoniae DD02172,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.1876,Klebsiella pneumoniae subsp. pneumoniae MRSN537762,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2271,Klebsiella pneumoniae subsp. pneumoniae JBBBACD-19-0134,gentamicin,susceptible,0,Klebsiella pneumoniae
72407.2008,Klebsiella pneumoniae subsp. pneumoniae SCKP020079,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2786,Klebsiella pneumoniae subsp. pneumoniae JBDGAAB-19-0021,ciprofloxacin,susceptible,0,Klebsiella pneumoniae
72407.2699,Klebsiella pneumoniae subsp. pneumoniae JBCJAAB-19-0010,tetracycline,resistant,1,Klebsiella pneumoniae
72407.2451,Klebsiella pneumoniae subsp. pneumoniae JBBJAAG-19-0080,imipenem,susceptible,0,Klebsiella pneumoniae
72407.2048,Klebsiella pneumoniae subsp. pneumoniae H39,gentamicin,resistant,1,Klebsiella pneumoniae
72407.2503,Klebsiella pneumoniae subsp. pneumoniae JBCDADE-19-0014,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.2588,Klebsiella pneumoniae subsp. pneumoniae JBCHACG-19-0361,imipenem,susceptible,0,Klebsiella pneumoniae
72407.887,Klebsiella pneumoniae subsp. pneumoniae strain SCKP020049,ciprofloxacin,resistant,1,Klebsiella pneumoniae
72407.1958,Klebsiella pneumoniae subsp. pneumoniae SCKP020077,tetracycline,susceptible,0,Klebsiella pneumoniae
1280.16076,Staphylococcus aureus strain Staphylococcus aureus 171,tetracycline,susceptible,0,Staphylococcus aureus
1280.16076,Staphylococcus aureus strain Staphylococcus aureus 171,gentamicin,susceptible,0,Staphylococcus aureus
1280.31939,Staphylococcus aureus strain Staphylococcus_aureus_BgEED30,ciprofloxacin,susceptible,0,Staphylococcus aureus
1280.31939,Staphylococcus aureus strain Staphylococcus_aureus_BgEED30,gentamicin,susceptible,0,Staphylococcus aureus
1280.31939,Staphylococcus aureus strain Staphylococcus_aureus_BgEED30,tetracycline,susceptible,0,Staphylococcus aureus
1280.16076,Staphylococcus aureus strain Staphylococcus aureus 171,ciprofloxacin,susceptible,0,Staphylococcus aureus
1280.16076,Staphylococcus aureus strain Staphylococcus aureus 171,ciprofloxacin,susceptible,0,Staphylococcus aureus
1280.16076,Staphylococcus aureus strain Staphylococcus aureus 171,gentamicin,susceptible,0,Staphylococcus aureus
1280.16076,Staphylococcus aureus strain Staphylococcus aureus 171,tetracycline,susceptible,0,Staphylococcus aureus
1280.31939,Staphylococcus aureus strain Staphylococcus_aureus_BgEED30,ciprofloxacin,susceptible,0,Staphylococcus aureus
1280.31939,Staphylococcus aureus strain Staphylococcus_aureus_BgEED30,gentamicin,susceptible,0,Staphylococcus aureus
1280.31939,Staphylococcus aureus strain Staphylococcus_aureus_BgEED30,tetracycline,susceptible,0,Staphylococcus aureus
46170.318,Staphylococcus aureus subsp. aureus strain SA13-192,tetracycline,susceptible,0,Staphylococcus aureus
46170.723,Staphylococcus aureus subsp. aureus strain LTF25,gentamicin,resistant,1,Staphylococcus aureus
46170.1194,Staphylococcus aureus subsp. aureus strain Q38,gentamicin,susceptible,0,Staphylococcus aureus
561307.24,Staphylococcus aureus subsp. aureus RN4220,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1149,Staphylococcus aureus subsp. aureus strain RR103,gentamicin,susceptible,0,Staphylococcus aureus
46170.1121,Staphylococcus aureus subsp. aureus strain Sau56,tetracycline,resistant,1,Staphylococcus aureus
46170.1087,Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe6,tetracycline,susceptible,0,Staphylococcus aureus
46170.1184,Staphylococcus aureus subsp. aureus strain ABR102,tetracycline,resistant,1,Staphylococcus aureus
46170.1124,Staphylococcus aureus subsp. aureus strain Sau100,gentamicin,susceptible,0,Staphylococcus aureus
46170.1092,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg4,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1160,Staphylococcus aureus subsp. aureus strain LCR01,gentamicin,susceptible,0,Staphylococcus aureus
46170.633,Staphylococcus aureus subsp. aureus strain M6KS0564_1,gentamicin,resistant,1,Staphylococcus aureus
46170.816,Staphylococcus aureus subsp. aureus strain 19,gentamicin,resistant,1,Staphylococcus aureus
46170.606,Staphylococcus aureus subsp. aureus strain M6KS0094_1,gentamicin,resistant,1,Staphylococcus aureus
904741.3,Staphylococcus aureus subsp. aureus 21248,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.582,Staphylococcus aureus subsp. aureus strain M1KS0526_1,gentamicin,susceptible,0,Staphylococcus aureus
93062.74,Staphylococcus aureus subsp. aureus COL,tetracycline,resistant,1,Staphylococcus aureus
46170.1166,Staphylococcus aureus subsp. aureus strain JGR38,tetracycline,susceptible,0,Staphylococcus aureus
46170.1146,Staphylococcus aureus subsp. aureus strain RR107,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.363,Staphylococcus aureus subsp. aureus strain TW20,tetracycline,susceptible,0,Staphylococcus aureus
46170.323,Staphylococcus aureus subsp. aureus strain SA14-118,gentamicin,susceptible,0,Staphylococcus aureus
46170.1113,Staphylococcus aureus subsp. aureus strain sta1645,gentamicin,susceptible,0,Staphylococcus aureus
46170.566,Staphylococcus aureus subsp. aureus strain M1KS0165_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.1168,Staphylococcus aureus subsp. aureus strain ILR37,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1120,Staphylococcus aureus subsp. aureus strain Sau62,gentamicin,susceptible,0,Staphylococcus aureus
46170.743,Staphylococcus aureus subsp. aureus strain LTF22,gentamicin,resistant,1,Staphylococcus aureus
1330461.3,Staphylococcus aureus subsp. aureus SA8601,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.632,Staphylococcus aureus subsp. aureus strain M6KS0560_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.562,Staphylococcus aureus subsp. aureus strain M1KS0130_1,tetracycline,susceptible,0,Staphylococcus aureus
46170.594,Staphylococcus aureus subsp. aureus strain M1KS0564_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1143,Staphylococcus aureus subsp. aureus strain RR105,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.742,Staphylococcus aureus subsp. aureus strain LTF23,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1192,Staphylococcus aureus subsp. aureus strain SA G5,gentamicin,susceptible,0,Staphylococcus aureus
46170.594,Staphylococcus aureus subsp. aureus strain M1KS0564_1,gentamicin,resistant,1,Staphylococcus aureus
561307.27,Staphylococcus aureus subsp. aureus RN4220,tetracycline,susceptible,0,Staphylococcus aureus
46170.812,Staphylococcus aureus subsp. aureus strain 42,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.362,Staphylococcus aureus subsp. aureus strain TW17,gentamicin,susceptible,0,Staphylococcus aureus
46170.1136,Staphylococcus aureus subsp. aureus strain RR51,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1185,Staphylococcus aureus subsp. aureus strain ABR39,ciprofloxacin,susceptible,0,Staphylococcus aureus
904733.3,Staphylococcus aureus subsp. aureus 21204,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.574,Staphylococcus aureus subsp. aureus strain M1KS0321_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.576,Staphylococcus aureus subsp. aureus strain M1KS0367_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
904800.3,Staphylococcus aureus subsp. aureus CO-85,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1158,Staphylococcus aureus subsp. aureus strain MKR24,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1137,Staphylococcus aureus subsp. aureus strain RR62,tetracycline,resistant,1,Staphylococcus aureus
523796.84,Staphylococcus aureus subsp. aureus ST398 2012-3,tetracycline,susceptible,0,Staphylococcus aureus
46170.608,Staphylococcus aureus subsp. aureus strain M6KS0165_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.356,Staphylococcus aureus subsp. aureus strain TW13,tetracycline,susceptible,0,Staphylococcus aureus
46170.1171,Staphylococcus aureus subsp. aureus strain ACR52,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.616,Staphylococcus aureus subsp. aureus strain M6KS0265_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.747,Staphylococcus aureus subsp. aureus strain LTF15,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1150,Staphylococcus aureus subsp. aureus strain NCHR59,gentamicin,susceptible,0,Staphylococcus aureus
46170.1085,Staphylococcus aureus subsp. aureus strain Oerebro-086360,tetracycline,susceptible,0,Staphylococcus aureus
46170.358,Staphylococcus aureus subsp. aureus strain TW23,tetracycline,susceptible,0,Staphylococcus aureus
46170.585,Staphylococcus aureus subsp. aureus strain M1KS0526_3,tetracycline,susceptible,0,Staphylococcus aureus
46170.596,Staphylococcus aureus subsp. aureus strain M1KS0564_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
904779.3,Staphylococcus aureus subsp. aureus IS-91,tetracycline,susceptible,0,Staphylococcus aureus
46170.1130,Staphylococcus aureus subsp. aureus strain Sau114,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.607,Staphylococcus aureus subsp. aureus strain M6KS0094_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.1192,Staphylococcus aureus subsp. aureus strain SA G5,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.461,Staphylococcus aureus subsp. aureus strain EDCC5458,ciprofloxacin,resistant,1,Staphylococcus aureus
46170.350,Staphylococcus aureus subsp. aureus strain TW09,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.592,Staphylococcus aureus subsp. aureus strain M1KS0560_3,tetracycline,susceptible,0,Staphylococcus aureus
46170.737,Staphylococcus aureus subsp. aureus strain LTF32,tetracycline,susceptible,0,Staphylococcus aureus
46170.346,Staphylococcus aureus subsp. aureus strain TW07_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.620,Staphylococcus aureus subsp. aureus strain M6KS0367_3,tetracycline,susceptible,0,Staphylococcus aureus
46170.611,Staphylococcus aureus subsp. aureus strain M6KS0260_1,gentamicin,susceptible,0,Staphylococcus aureus
46170.1165,Staphylococcus aureus subsp. aureus strain JGR12,tetracycline,resistant,1,Staphylococcus aureus
46170.1153,Staphylococcus aureus subsp. aureus strain NCHR53,tetracycline,susceptible,0,Staphylococcus aureus
46170.559,Staphylococcus aureus subsp. aureus strain M1KS0094_1,gentamicin,resistant,1,Staphylococcus aureus
46170.1097,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg2,tetracycline,resistant,1,Staphylococcus aureus
46170.724,Staphylococcus aureus subsp. aureus strain LTF31,gentamicin,resistant,1,Staphylococcus aureus
46170.809,Staphylococcus aureus subsp. aureus strain 48,tetracycline,susceptible,0,Staphylococcus aureus
904787.3,Staphylococcus aureus subsp. aureus IS-189,ampicillin,resistant,1,Staphylococcus aureus
46170.1157,Staphylococcus aureus subsp. aureus strain RR1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.733,Staphylococcus aureus subsp. aureus strain LTF06,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1098,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg3,ciprofloxacin,susceptible,0,Staphylococcus aureus
904792.3,Staphylococcus aureus subsp. aureus IS-M,ampicillin,resistant,1,Staphylococcus aureus
46170.501,Staphylococcus aureus subsp. aureus strain CAR,tetracycline,susceptible,0,Staphylococcus aureus
46170.1122,Staphylococcus aureus subsp. aureus strain Sau54,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1250,Staphylococcus aureus subsp. aureus PartF-Saureus-RM8376,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.732,Staphylococcus aureus subsp. aureus strain LTF07,tetracycline,susceptible,0,Staphylococcus aureus
904786.3,Staphylococcus aureus subsp. aureus IS-160,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.599,Staphylococcus aureus subsp. aureus strain M1KS0584_2,gentamicin,resistant,1,Staphylococcus aureus
46170.592,Staphylococcus aureus subsp. aureus strain M1KS0560_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
561307.24,Staphylococcus aureus subsp. aureus RN4220,gentamicin,susceptible,0,Staphylococcus aureus
46170.324,Staphylococcus aureus subsp. aureus strain SA12-154,gentamicin,susceptible,0,Staphylococcus aureus
46170.598,Staphylococcus aureus subsp. aureus strain M1KS0584_4,tetracycline,susceptible,0,Staphylococcus aureus
46170.1085,Staphylococcus aureus subsp. aureus strain Oerebro-086360,gentamicin,susceptible,0,Staphylococcus aureus
46170.339,Staphylococcus aureus subsp. aureus strain TW01,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.805,Staphylococcus aureus subsp. aureus strain VB9352,gentamicin,resistant,1,Staphylococcus aureus
904801.3,Staphylococcus aureus subsp. aureus CO-86,tetracycline,susceptible,0,Staphylococcus aureus
46170.1117,Staphylococcus aureus subsp. aureus strain Sau73,tetracycline,susceptible,0,Staphylococcus aureus
46170.578,Staphylococcus aureus subsp. aureus strain M1KS0391_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1097,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.815,Staphylococcus aureus subsp. aureus strain 3 (B) strain 3 (B) strain 3 (B),gentamicin,resistant,1,Staphylococcus aureus
46170.1119,Staphylococcus aureus subsp. aureus strain Sau57,tetracycline,susceptible,0,Staphylococcus aureus
46170.1169,Staphylococcus aureus subsp. aureus strain ILR17,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1193,Staphylococcus aureus subsp. aureus strain CC1153-MRSA,tetracycline,susceptible,0,Staphylococcus aureus
46170.1194,Staphylococcus aureus subsp. aureus strain Q38,tetracycline,resistant,1,Staphylococcus aureus
1330459.3,Staphylococcus aureus subsp. aureus SA9908,tetracycline,susceptible,0,Staphylococcus aureus
46170.1129,Staphylococcus aureus subsp. aureus strain Sau122,tetracycline,resistant,1,Staphylococcus aureus
46170.1167,Staphylococcus aureus subsp. aureus strain ILR76,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1143,Staphylococcus aureus subsp. aureus strain RR105,tetracycline,susceptible,0,Staphylococcus aureus
904785.3,Staphylococcus aureus subsp. aureus IS-157,ampicillin,resistant,1,Staphylococcus aureus
46170.359,Staphylococcus aureus subsp. aureus strain TW18,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1119,Staphylococcus aureus subsp. aureus strain Sau57,gentamicin,susceptible,0,Staphylococcus aureus
46170.1132,Staphylococcus aureus subsp. aureus strain RR8,gentamicin,susceptible,0,Staphylococcus aureus
46170.1154,Staphylococcus aureus subsp. aureus strain MKR53,ciprofloxacin,susceptible,0,Staphylococcus aureus
904786.3,Staphylococcus aureus subsp. aureus IS-160,ampicillin,resistant,1,Staphylococcus aureus
46170.338,Staphylococcus aureus subsp. aureus strain ATCC,tetracycline,susceptible,0,Staphylococcus aureus
904785.3,Staphylococcus aureus subsp. aureus IS-157,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1160,Staphylococcus aureus subsp. aureus strain LCR01,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1088,Staphylococcus aureus subsp. aureus strain ATCC 33591_Moe4,tetracycline,susceptible,0,Staphylococcus aureus
46170.565,Staphylococcus aureus subsp. aureus strain M1KS0165_2,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.821,Staphylococcus aureus subsp. aureus strain 14,tetracycline,resistant,1,Staphylococcus aureus
46170.1134,Staphylococcus aureus subsp. aureus strain RR68,tetracycline,susceptible,0,Staphylococcus aureus
46170.319,Staphylococcus aureus subsp. aureus strain SA33924,gentamicin,susceptible,0,Staphylococcus aureus
46170.640,Staphylococcus aureus subsp. aureus strain M6KS0591_4,tetracycline,susceptible,0,Staphylococcus aureus
46170.1195,Staphylococcus aureus subsp. aureus strain Q47,gentamicin,susceptible,0,Staphylococcus aureus
46170.1167,Staphylococcus aureus subsp. aureus strain ILR76,gentamicin,susceptible,0,Staphylococcus aureus
46170.732,Staphylococcus aureus subsp. aureus strain LTF07,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1194,Staphylococcus aureus subsp. aureus strain Q38,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1188,Staphylococcus aureus subsp. aureus strain SA H29,tetracycline,susceptible,0,Staphylococcus aureus
46170.599,Staphylococcus aureus subsp. aureus strain M1KS0584_2,tetracycline,susceptible,0,Staphylococcus aureus
46170.350,Staphylococcus aureus subsp. aureus strain TW09,gentamicin,susceptible,0,Staphylococcus aureus
46170.1177,Staphylococcus aureus subsp. aureus strain ACR34,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1144,Staphylococcus aureus subsp. aureus strain RR111,tetracycline,resistant,1,Staphylococcus aureus
46170.1174,Staphylococcus aureus subsp. aureus strain ACR37,tetracycline,susceptible,0,Staphylococcus aureus
46170.601,Staphylococcus aureus subsp. aureus strain M1KS0591_2,gentamicin,resistant,1,Staphylococcus aureus
46170.590,Staphylococcus aureus subsp. aureus strain M1KS0560_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1186,Staphylococcus aureus subsp. aureus strain ABR10,gentamicin,resistant,1,Staphylococcus aureus
46170.810,Staphylococcus aureus subsp. aureus strain 41,tetracycline,susceptible,0,Staphylococcus aureus
46170.1183,Staphylococcus aureus subsp. aureus strain ABR29,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.818,Staphylococcus aureus subsp. aureus strain 40,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.747,Staphylococcus aureus subsp. aureus strain LTF15,gentamicin,resistant,1,Staphylococcus aureus
46170.1148,Staphylococcus aureus subsp. aureus strain QR1130,gentamicin,susceptible,0,Staphylococcus aureus
46170.344,Staphylococcus aureus subsp. aureus strain TW06,tetracycline,susceptible,0,Staphylococcus aureus
904799.3,Staphylococcus aureus subsp. aureus CO-49,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.806,Staphylococcus aureus subsp. aureus strain VB31683,tetracycline,susceptible,0,Staphylococcus aureus
46170.1153,Staphylococcus aureus subsp. aureus strain NCHR53,gentamicin,susceptible,0,Staphylococcus aureus
46170.637,Staphylococcus aureus subsp. aureus strain M6KS0584_3,gentamicin,resistant,1,Staphylococcus aureus
46170.746,Staphylococcus aureus subsp. aureus strain LTF18,gentamicin,resistant,1,Staphylococcus aureus
46170.1095,Staphylococcus aureus subsp. aureus strain ATCC 33591_Arg6,tetracycline,susceptible,0,Staphylococcus aureus
46170.615,Staphylococcus aureus subsp. aureus strain M6KS0265_1,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.341,Staphylococcus aureus subsp. aureus strain TW02,tetracycline,susceptible,0,Staphylococcus aureus
46170.343,Staphylococcus aureus subsp. aureus strain TW04,ciprofloxacin,susceptible,0,Staphylococcus aureus
426430.63,Staphylococcus aureus subsp. aureus str. Newman,ciprofloxacin,susceptible,0,Staphylococcus aureus
523796.83,Staphylococcus aureus subsp. aureus ST398 strain 2012-3,tetracycline,susceptible,0,Staphylococcus aureus
46170.1179,Staphylococcus aureus subsp. aureus strain ACR15,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.819,Staphylococcus aureus subsp. aureus strain 43,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.1139,Staphylococcus aureus subsp. aureus strain RR23,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.564,Staphylococcus aureus subsp. aureus strain M1KS0165_3,ciprofloxacin,susceptible,0,Staphylococcus aureus
46170.589,Staphylococcus aureus subsp. aureus strain M1KS0528_4,gentamicin,susceptible,0,Staphylococcus aureus
